Project Name,Package Name,Type Name,Testability Smell,Cause of the Smell
vert.x,io.vertx.core.http.impl,HttpClientStream,Excessive Dependency,The tool detected the smell in this class because the class depends on too many dependencies. The total number of dependencies is: 8
vert.x,io.vertx.core.http.impl,HttpNetSocket,Excessive Dependency,The tool detected the smell in this class because the class depends on too many dependencies. The total number of dependencies is: 10
vert.x,io.vertx.core.http.impl,HttpNetSocket,Law of Demeter violation,The tool detected the smell in this method (sendFile) because the method voilates the law of Demeter. The long chain of method invocations is : io.vertx.core.streams.ReadStream.pipe; io.vertx.core.streams.Pipe.endOnComplete
vert.x,io.vertx.core.http.impl,HttpServerFileUploadImpl,Excessive Dependency,The tool detected the smell in this class because the class depends on too many dependencies. The total number of dependencies is: 10
vert.x,io.vertx.core.http.impl,HttpServerFileUploadImpl,Law of Demeter violation,The tool detected the smell in this method (streamToFileSystem) because the method voilates the law of Demeter. The long chain of method invocations is : io.vertx.core.streams.ReadStream.pipe; io.vertx.core.streams.Pipe.endOnComplete
vert.x,io.vertx.core.http.impl,HttpServerFileUploadImpl,Law of Demeter violation,The tool detected the smell in this method (streamToFileSystem) because the method voilates the law of Demeter. The long chain of method invocations is : io.vertx.core.impl.ContextInternal.owner; io.vertx.core.Vertx.fileSystem
vert.x,io.vertx.core.http.impl,HttpServerImpl,Hard-wired Dependency,The tool detected the smell in this class because the class creates objects of concrete classes and uses them. Following concrete classes are instantiated and used: io.vertx.core.http.HttpServerOptions
vert.x,io.vertx.core.http.impl,HttpServerImpl,Excessive Dependency,The tool detected the smell in this class because the class depends on too many dependencies. The total number of dependencies is: 14
vert.x,io.vertx.core.http.impl,HttpServerRequestWrapper,Excessive Dependency,The tool detected the smell in this class because the class depends on too many dependencies. The total number of dependencies is: 16
vert.x,io.vertx.core.http.impl,HttpServerWorker,Hard-wired Dependency,The tool detected the smell in this class because the class creates objects of concrete classes and uses them. Following concrete classes are instantiated and used: io.vertx.core.http.impl.VertxHttp2ConnectionHandlerBuilder
vert.x,io.vertx.core.http.impl,HttpServerWorker,Excessive Dependency,The tool detected the smell in this class because the class depends on too many dependencies. The total number of dependencies is: 12
vert.x,io.vertx.core.http.impl,HttpServerWorker,Law of Demeter violation,The tool detected the smell in this method (buildHttp2ConnectionHandler) because the method voilates the law of Demeter. The long chain of method invocations is : io.vertx.core.http.impl.VertxHttp2ConnectionHandlerBuilder.server; io.vertx.core.http.impl.VertxHttp2ConnectionHandlerBuilder.useCompression
vert.x,io.vertx.core.http.impl,HttpServerWorker,Law of Demeter violation,The tool detected the smell in this method (configureHttp1OrH2C) because the method voilates the law of Demeter. The long chain of method invocations is : io.vertx.core.spi.transport.Transport.supportFileRegion; io.vertx.core.impl.VertxInternal.transport
vert.x,io.vertx.core.http.impl,HttpUtils,Hard-wired Dependency,The tool detected the smell in this class because the class creates objects of concrete classes and uses them. Following concrete classes are instantiated and used: io.vertx.core.http.Http2Settings
vert.x,io.vertx.core.http.impl,HttpUtils,Excessive Dependency,The tool detected the smell in this class because the class depends on too many dependencies. The total number of dependencies is: 19
vert.x,io.vertx.core.http.impl,HttpUtils,Law of Demeter violation,The tool detected the smell in this method (value) because the method voilates the law of Demeter. The long chain of method invocations is : io.vertx.core.http.HttpServerRequest.method; io.vertx.core.http.HttpMethod.name
vert.x,io.vertx.core.http.impl,HttpUtils,Law of Demeter violation,The tool detected the smell in this method (resolveFile) because the method voilates the law of Demeter. The long chain of method invocations is : io.vertx.core.file.OpenOptions.setWrite; io.vertx.core.file.OpenOptions.setCreate
vert.x,io.vertx.core.http.impl,NettyFileUpload,Hard-wired Dependency,The tool detected the smell in this class because the class creates objects of concrete classes and uses them. Following concrete classes are instantiated and used: io.vertx.core.streams.impl.InboundBuffer
vert.x,io.vertx.core.http.impl,ServerWebSocketImpl,Excessive Dependency,The tool detected the smell in this class because the class depends on too many dependencies. The total number of dependencies is: 11
vert.x,io.vertx.core.http.impl,ServerWebSocketImpl,Law of Demeter violation,The tool detected the smell in this method (doHandshake) because the method voilates the law of Demeter. The long chain of method invocations is : io.vertx.core.net.impl.ConnectionBase.getContext; io.vertx.core.Vertx.eventBus; io.vertx.core.impl.ContextInternal.owner
vert.x,io.vertx.core.http.impl,SharedClientHttpStreamEndpoint,Excessive Dependency,The tool detected the smell in this class because the class depends on too many dependencies. The total number of dependencies is: 13
vert.x,io.vertx.core.http.impl,SharedClientHttpStreamEndpoint,Law of Demeter violation,The tool detected the smell in this method (requestConnection2) because the method voilates the law of Demeter. The long chain of method invocations is : io.vertx.core.http.impl.HttpClientImpl.options; io.vertx.core.http.HttpClientOptions.getProtocolVersion
vert.x,io.vertx.core.http.impl,StatisticsGatheringHttpClientStream,Excessive Dependency,The tool detected the smell in this class because the class depends on too many dependencies. The total number of dependencies is: 11
vert.x,io.vertx.core.http.impl,VertxHttp2ConnectionHandler,Law of Demeter violation,The tool detected the smell in this method (onGoAwaySent) because the method voilates the law of Demeter. The long chain of method invocations is : io.vertx.core.http.GoAway.setLastStreamId; io.vertx.core.http.GoAway.setDebugData; io.vertx.core.http.GoAway.setErrorCode
vert.x,io.vertx.core.http.impl,VertxHttp2ConnectionHandler,Law of Demeter violation,The tool detected the smell in this method (onGoAwayReceived) because the method voilates the law of Demeter. The long chain of method invocations is : io.vertx.core.http.GoAway.setLastStreamId; io.vertx.core.http.GoAway.setDebugData; io.vertx.core.http.GoAway.setErrorCode
vert.x,io.vertx.core.http.impl,VertxHttp2Stream,Hard-wired Dependency,The tool detected the smell in this class because the class creates objects of concrete classes and uses them. Following concrete classes are instantiated and used: io.vertx.core.streams.impl.InboundBuffer
vert.x,io.vertx.core.http.impl,VertxHttp2Stream,Excessive Dependency,The tool detected the smell in this class because the class depends on too many dependencies. The total number of dependencies is: 10
vert.x,io.vertx.core.http.impl,VertxHttp2Stream,Law of Demeter violation,The tool detected the smell in this method (writeFrame) because the method voilates the law of Demeter. The long chain of method invocations is : io.vertx.core.net.impl.ConnectionBase.getContext; io.vertx.core.impl.ContextInternal.nettyEventLoop
vert.x,io.vertx.core.http.impl,VertxHttp2Stream,Law of Demeter violation,The tool detected the smell in this method (writeFrame) because the method voilates the law of Demeter. The long chain of method invocations is : io.vertx.core.net.impl.ConnectionBase.getContext; io.vertx.core.impl.ContextInternal.nettyEventLoop
vert.x,io.vertx.core.http.impl,VertxHttp2Stream,Law of Demeter violation,The tool detected the smell in this method (writeHeaders) because the method voilates the law of Demeter. The long chain of method invocations is : io.vertx.core.net.impl.ConnectionBase.getContext; io.vertx.core.impl.ContextInternal.nettyEventLoop
vert.x,io.vertx.core.http.impl,VertxHttp2Stream,Law of Demeter violation,The tool detected the smell in this method (writeReset) because the method voilates the law of Demeter. The long chain of method invocations is : io.vertx.core.net.impl.ConnectionBase.getContext; io.vertx.core.impl.ContextInternal.nettyEventLoop
vert.x,io.vertx.core.http.impl,WebSocketEndpoint,Law of Demeter violation,The tool detected the smell in this method (tryConnect) because the method voilates the law of Demeter. The long chain of method invocations is : io.vertx.core.impl.ContextInternal.owner; io.vertx.core.impl.VertxInternal.createEventLoopContext
vert.x,io.vertx.core.http.impl,WebSocketImplBase,Hard-wired Dependency,The tool detected the smell in this class because the class creates objects of concrete classes and uses them. Following concrete classes are instantiated and used: io.vertx.core.http.WebSocketFrame; io.vertx.core.streams.impl.InboundBuffer; io.vertx.core.http.impl.ws.WebSocketFrameImpl
vert.x,io.vertx.core.http.impl,WebSocketImplBase,Excessive Dependency,The tool detected the smell in this class because the class depends on too many dependencies. The total number of dependencies is: 19
vert.x,io.vertx.core.http.impl,WebSocketImplBase,Law of Demeter violation,The tool detected the smell in this method (handleConnectionClosed) because the method voilates the law of Demeter. The long chain of method invocations is : io.vertx.core.Vertx.cancelTimer; io.vertx.core.impl.ContextInternal.owner
vert.x,io.vertx.core.http.impl,HttpServerHandlerBenchmark,Hard-wired Dependency,The tool detected the smell in this class because the class creates objects of concrete classes and uses them. Following concrete classes are instantiated and used: io.vertx.core.http.impl.Http1xServerConnection; io.vertx.core.http.HttpServerOptions
vert.x,io.vertx.core.http.impl,HttpServerHandlerBenchmark,Excessive Dependency,The tool detected the smell in this class because the class depends on too many dependencies. The total number of dependencies is: 12
vert.x,io.vertx.core.http.impl,CookieJarTest,Hard-wired Dependency,The tool detected the smell in this class because the class creates objects of concrete classes and uses them. Following concrete classes are instantiated and used: io.vertx.core.http.impl.CookieJar
vert.x,io.vertx.core.http.impl,CookieJarTest,Law of Demeter violation,The tool detected the smell in this method (testInsert) because the method voilates the law of Demeter. The long chain of method invocations is : io.vertx.core.http.Cookie.setPath; io.vertx.core.http.impl.CookieImpl.setDomain
vert.x,io.vertx.core.http.impl,CookieJarTest,Law of Demeter violation,The tool detected the smell in this method (testSameName) because the method voilates the law of Demeter. The long chain of method invocations is : io.vertx.core.http.Cookie.setDomain; io.vertx.core.http.impl.CookieImpl.setPath
vert.x,io.vertx.core.http.impl,CookieJarTest,Law of Demeter violation,The tool detected the smell in this method (testSameName) because the method voilates the law of Demeter. The long chain of method invocations is : io.vertx.core.http.Cookie.setDomain; io.vertx.core.http.impl.CookieImpl.setPath
vert.x,io.vertx.core.http.impl,CookieJarTest,Law of Demeter violation,The tool detected the smell in this method (testPropertyPropagation) because the method voilates the law of Demeter. The long chain of method invocations is : io.vertx.core.http.Cookie.getValue; io.vertx.core.http.impl.CookieJar.get
vert.x,io.vertx.core.http.impl,EndPointKeyTest,Hard-wired Dependency,The tool detected the smell in this class because the class creates objects of concrete classes and uses them. Following concrete classes are instantiated and used: io.vertx.core.http.impl.EndpointKey
vert.x,io.vertx.core.http.impl,EndPointKeyTest,Law of Demeter violation,The tool detected the smell in this method (testEndPointKey) because the method voilates the law of Demeter. The long chain of method invocations is : io.vertx.core.net.ProxyOptions.setUsername; io.vertx.core.net.ProxyOptions.setPassword
vert.x,io.vertx.core.http.impl,EndPointKeyTest,Law of Demeter violation,The tool detected the smell in this method (testEndPointKey) because the method voilates the law of Demeter. The long chain of method invocations is : io.vertx.core.net.ProxyOptions.setUsername; io.vertx.core.net.ProxyOptions.setPassword
vert.x,io.vertx.core.impl,AddressResolver,Global State,The tool detected the smell in this class because the class declares global variables. The detected global variables are: DEFAULT_NDOTS_RESOLV_OPTION; DEFAULT_ROTATE_RESOLV_OPTION
vert.x,io.vertx.core.impl,AddressResolver,Excessive Dependency,The tool detected the smell in this class because the class depends on too many dependencies. The total number of dependencies is: 8
vert.x,io.vertx.core.impl,ContextBase,Hard-wired Dependency,The tool detected the smell in this class because the class creates objects of concrete classes and uses them. Following concrete classes are instantiated and used: io.vertx.core.impl.TaskQueue
vert.x,io.vertx.core.impl,ContextBase,Excessive Dependency,The tool detected the smell in this class because the class depends on too many dependencies. The total number of dependencies is: 14
vert.x,io.vertx.core.impl,ContextInternal,Excessive Dependency,The tool detected the smell in this class because the class depends on too many dependencies. The total number of dependencies is: 12
vert.x,io.vertx.core.impl,ContextInternal,Law of Demeter violation,The tool detected the smell in this method (promise) because the method voilates the law of Demeter. The long chain of method invocations is : io.vertx.core.Future.onComplete; io.vertx.core.Promise.future
vert.x,io.vertx.core.impl,ContextInternal,Law of Demeter violation,The tool detected the smell in this method (getInstanceCount) because the method voilates the law of Demeter. The long chain of method invocations is : io.vertx.core.impl.Deployment.deploymentOptions; io.vertx.core.DeploymentOptions.getInstances
vert.x,io.vertx.core.impl,ContextInternal,Law of Demeter violation,The tool detected the smell in this method (addCloseHook) because the method voilates the law of Demeter. The long chain of method invocations is : io.vertx.core.impl.CloseFuture.add; io.vertx.core.impl.ContextInternal.closeFuture
vert.x,io.vertx.core.impl,ContextInternal,Law of Demeter violation,The tool detected the smell in this method (removeCloseHook) because the method voilates the law of Demeter. The long chain of method invocations is : io.vertx.core.impl.ContextInternal.closeFuture; io.vertx.core.impl.CloseFuture.remove
vert.x,io.vertx.core.impl,DeploymentManager,Excessive Dependency,The tool detected the smell in this class because the class depends on too many dependencies. The total number of dependencies is: 15
vert.x,io.vertx.core.impl,DeploymentManager,Law of Demeter violation,The tool detected the smell in this method (undeployAll) because the method voilates the law of Demeter. The long chain of method invocations is : io.vertx.core.impl.VertxInternal.getOrCreateContext; io.vertx.core.impl.ContextInternal.promise
vert.x,io.vertx.core.impl,DeploymentManager,Law of Demeter violation,The tool detected the smell in this method (undeployAll) because the method voilates the law of Demeter. The long chain of method invocations is : io.vertx.core.Future.mapEmpty; io.vertx.core.Future.join
vert.x,io.vertx.core.impl,DeploymentManager,Law of Demeter violation,The tool detected the smell in this method (undeployAll) because the method voilates the law of Demeter. The long chain of method invocations is : io.vertx.core.impl.ContextInternal.succeededFuture; io.vertx.core.impl.VertxInternal.getOrCreateContext
vert.x,io.vertx.core.impl,DuplicatedContext,Excessive Dependency,The tool detected the smell in this class because the class depends on too many dependencies. The total number of dependencies is: 12
vert.x,io.vertx.core.impl,HAManager,Hard-wired Dependency,The tool detected the smell in this class because the class creates objects of concrete classes and uses them. Following concrete classes are instantiated and used: io.vertx.core.json.JsonArray; io.vertx.core.json.JsonObject
vert.x,io.vertx.core.impl,HAManager,Excessive Dependency,The tool detected the smell in this class because the class depends on too many dependencies. The total number of dependencies is: 13
vert.x,io.vertx.core.impl,HAManager,Law of Demeter violation,The tool detected the smell in this method (removeFromHA) because the method voilates the law of Demeter. The long chain of method invocations is : io.vertx.core.impl.Deployment.deploymentOptions; io.vertx.core.DeploymentOptions.isHa
vert.x,io.vertx.core.impl,HAManager,Law of Demeter violation,The tool detected the smell in this method (simulateKill) because the method voilates the law of Demeter. The long chain of method invocations is : io.vertx.core.Future.onFailure; io.vertx.core.Promise.future
vert.x,io.vertx.core.impl,HAManager,Law of Demeter violation,The tool detected the smell in this method (undeployHADeployments) because the method voilates the law of Demeter. The long chain of method invocations is : io.vertx.core.impl.Deployment.deploymentOptions; io.vertx.core.DeploymentOptions.isHa
vert.x,io.vertx.core.impl,JavaVerticleFactory,Hard-wired Dependency,The tool detected the smell in this class because the class creates objects of concrete classes and uses them. Following concrete classes are instantiated and used: io.vertx.core.impl.verticle.CompilingClassLoader
vert.x,io.vertx.core.impl,SharedResourceHolder,Hard-wired Dependency,The tool detected the smell in this class because the class creates objects of concrete classes and uses them. Following concrete classes are instantiated and used: io.vertx.core.impl.CloseFuture
vert.x,io.vertx.core.impl,SharedResourceHolder,Law of Demeter violation,The tool detected the smell in this method (clearSharedResource) because the method voilates the law of Demeter. The long chain of method invocations is : io.vertx.core.Vertx.sharedData; io.vertx.core.shareddata.SharedData.getLocalMap
vert.x,io.vertx.core.impl,SharedResourceHolder,Law of Demeter violation,The tool detected the smell in this method (createSharedResource) because the method voilates the law of Demeter. The long chain of method invocations is : io.vertx.core.Vertx.sharedData; io.vertx.core.shareddata.SharedData.getLocalMap
vert.x,io.vertx.core.impl,Utils,Global State,The tool detected the smell in this class because the class declares global variables. The detected global variables are: LINE_SEPARATOR
vert.x,io.vertx.core.impl,VerticleManager,Hard-wired Dependency,The tool detected the smell in this class because the class creates objects of concrete classes and uses them. Following concrete classes are instantiated and used: io.vertx.core.spi.VerticleFactory; io.vertx.core.impl.LoaderManager
vert.x,io.vertx.core.impl,VerticleManager,Excessive Dependency,The tool detected the smell in this class because the class depends on too many dependencies. The total number of dependencies is: 11
vert.x,io.vertx.core.impl,VertxBuilder,Hard-wired Dependency,The tool detected the smell in this class because the class creates objects of concrete classes and uses them. Following concrete classes are instantiated and used: io.vertx.core.impl.VertxImpl; io.vertx.core.spi.transport.Transport
vert.x,io.vertx.core.impl,VertxBuilder,Excessive Dependency,The tool detected the smell in this class because the class depends on too many dependencies. The total number of dependencies is: 22
vert.x,io.vertx.core.impl,VertxBuilder,Law of Demeter violation,The tool detected the smell in this method (checkMetrics) because the method voilates the law of Demeter. The long chain of method invocations is : io.vertx.core.VertxOptions.getMetricsOptions; io.vertx.core.metrics.MetricsOptions.isEnabled
vert.x,io.vertx.core.impl,VertxImpl,Hard-wired Dependency,The tool detected the smell in this class because the class creates objects of concrete classes and uses them. Following concrete classes are instantiated and used: io.vertx.core.impl.HAManager; io.vertx.core.impl.WorkerPool; io.vertx.core.http.HttpClient; io.vertx.core.impl.resolver.DnsResolverProvider; io.vertx.core.net.impl.NetClientBuilder; io.vertx.core.impl.DeploymentManager; io.vertx.core.impl.VerticleManager; io.vertx.core.impl.btc.BlockedThreadChecker; io.vertx.core.dns.DnsClientOptions; io.vertx.core.impl.CloseFuture; io.vertx.core.impl.AddressResolver
vert.x,io.vertx.core.impl,VertxImpl,Excessive Dependency,The tool detected the smell in this class because the class depends on too many dependencies. The total number of dependencies is: 62
vert.x,io.vertx.core.impl,VertxImpl,Law of Demeter violation,The tool detected the smell in this method (createNetClient) because the method voilates the law of Demeter. The long chain of method invocations is : io.vertx.core.spi.metrics.VertxMetrics.createNetClientMetrics; io.vertx.core.impl.VertxImpl.metricsSPI
vert.x,io.vertx.core.impl,VertxImpl,Law of Demeter violation,The tool detected the smell in this method (promise) because the method voilates the law of Demeter. The long chain of method invocations is : io.vertx.core.Future.onComplete; io.vertx.core.Promise.future
vert.x,io.vertx.core.impl,VertxImpl,Law of Demeter violation,The tool detected the smell in this method (createDnsClient) because the method voilates the law of Demeter. The long chain of method invocations is : io.vertx.core.dns.DnsClientOptions.setHost; io.vertx.core.dns.DnsClientOptions.setPort
vert.x,io.vertx.core.impl,VertxImpl,Law of Demeter violation,The tool detected the smell in this method (createDnsClient) because the method voilates the law of Demeter. The long chain of method invocations is : io.vertx.core.dns.DnsClientOptions.setHost; io.vertx.core.dns.DnsClientOptions.setPort
vert.x,io.vertx.core.impl,VertxImpl,Law of Demeter violation,The tool detected the smell in this method (closeClusterManager) because the method voilates the law of Demeter. The long chain of method invocations is : io.vertx.core.impl.VertxImpl.getOrCreateContext; io.vertx.core.impl.ContextInternal.promise
vert.x,io.vertx.core.impl,VertxImpl,Law of Demeter violation,The tool detected the smell in this method (closeClusterManager) because the method voilates the law of Demeter. The long chain of method invocations is : io.vertx.core.impl.ContextInternal.succeededFuture; io.vertx.core.impl.VertxImpl.getOrCreateContext
vert.x,io.vertx.core.impl,VertxImpl,Law of Demeter violation,The tool detected the smell in this method (deployVerticle) because the method voilates the law of Demeter. The long chain of method invocations is : io.vertx.core.impl.VertxImpl.getOrCreateContext; io.vertx.core.impl.ContextInternal.promise
vert.x,io.vertx.core.impl,VertxImpl,Law of Demeter violation,The tool detected the smell in this method (deployVerticle) because the method voilates the law of Demeter. The long chain of method invocations is : io.vertx.core.impl.HAManager.deployVerticle; io.vertx.core.impl.VertxImpl.haManager
vert.x,io.vertx.core.impl,VertxImpl,Law of Demeter violation,The tool detected the smell in this method (undeploy) because the method voilates the law of Demeter. The long chain of method invocations is : io.vertx.core.impl.ContextInternal.succeededFuture; io.vertx.core.impl.VertxImpl.getOrCreateContext
vert.x,io.vertx.core.impl,VertxImpl,Law of Demeter violation,The tool detected the smell in this method (simulateKill) because the method voilates the law of Demeter. The long chain of method invocations is : io.vertx.core.impl.VertxImpl.haManager; io.vertx.core.impl.HAManager.simulateKill
vert.x,io.vertx.core.impl,VertxImpl,Law of Demeter violation,The tool detected the smell in this method (failoverCompleteHandler) because the method voilates the law of Demeter. The long chain of method invocations is : io.vertx.core.impl.VertxImpl.haManager; io.vertx.core.impl.HAManager.setFailoverCompleteHandler
vert.x,io.vertx.core.impl,VertxImpl,Law of Demeter violation,The tool detected the smell in this method (isKilled) because the method voilates the law of Demeter. The long chain of method invocations is : io.vertx.core.impl.HAManager.isKilled; io.vertx.core.impl.VertxImpl.haManager
vert.x,io.vertx.core.impl,VertxImpl,Law of Demeter violation,The tool detected the smell in this method (failDuringFailover) because the method voilates the law of Demeter. The long chain of method invocations is : io.vertx.core.impl.VertxImpl.haManager; io.vertx.core.impl.HAManager.failDuringFailover
vert.x,io.vertx.core.impl,VertxInternal,Excessive Dependency,The tool detected the smell in this class because the class depends on too many dependencies. The total number of dependencies is: 20
vert.x,io.vertx.core.impl,VertxWrapper,Excessive Dependency,The tool detected the smell in this class because the class depends on too many dependencies. The total number of dependencies is: 40
vert.x,io.vertx.core.impl,WorkerContext,Excessive Dependency,The tool detected the smell in this class because the class depends on too many dependencies. The total number of dependencies is: 9
vert.x,io.vertx.core.impl,WorkerExecutorImpl,Excessive Dependency,The tool detected the smell in this class because the class depends on too many dependencies. The total number of dependencies is: 8
vert.x,io.vertx.core.impl,WorkerExecutorImpl,Law of Demeter violation,The tool detected the smell in this method (close) because the method voilates the law of Demeter. The long chain of method invocations is : io.vertx.core.impl.ContextInternal.succeededFuture; io.vertx.core.impl.VertxInternal.getOrCreateContext
vert.x,io.vertx.core.impl,CloseFutureTest,Hard-wired Dependency,The tool detected the smell in this class because the class creates objects of concrete classes and uses them. Following concrete classes are instantiated and used: io.vertx.core.impl.CloseFuture
vert.x,io.vertx.core.impl,CloseFutureTest,Law of Demeter violation,The tool detected the smell in this method (testHookCompletion) because the method voilates the law of Demeter. The long chain of method invocations is : io.vertx.core.Future.succeeded; io.vertx.core.impl.CloseFuture.close
vert.x,io.vertx.core.impl,CloseFutureTest,Law of Demeter violation,The tool detected the smell in this method (testHookCompletion) because the method voilates the law of Demeter. The long chain of method invocations is : io.vertx.core.Future.succeeded; io.vertx.core.impl.CloseFuture.close
vert.x,io.vertx.core.impl,CloseFutureTest,Law of Demeter violation,The tool detected the smell in this method (testRemoveDisposedCloseFutureHook) because the method voilates the law of Demeter. The long chain of method invocations is : io.vertx.core.Future.succeeded; io.vertx.core.impl.CloseFuture.close
vert.x,io.vertx.core.impl,CloseFutureTest,Law of Demeter violation,The tool detected the smell in this method (testCloseFutureDuplicateClose) because the method voilates the law of Demeter. The long chain of method invocations is : io.vertx.core.Future.isComplete; io.vertx.core.Promise.future
vert.x,io.vertx.core.impl,CloseFutureTest,Law of Demeter violation,The tool detected the smell in this method (testCloseFutureDuplicateClose) because the method voilates the law of Demeter. The long chain of method invocations is : io.vertx.core.Future.isComplete; io.vertx.core.Promise.future
vert.x,io.vertx.core.impl,CloseFutureTest,Law of Demeter violation,The tool detected the smell in this method (testCloseFutureDuplicateClose) because the method voilates the law of Demeter. The long chain of method invocations is : io.vertx.core.Future.isComplete; io.vertx.core.Promise.future
vert.x,io.vertx.core.impl,CloseFutureTest,Law of Demeter violation,The tool detected the smell in this method (testCloseFutureDuplicateClose) because the method voilates the law of Demeter. The long chain of method invocations is : io.vertx.core.Future.isComplete; io.vertx.core.Promise.future
vert.x,io.vertx.core.impl,CloseFutureTest,Law of Demeter violation,The tool detected the smell in this method (testCloseHook) because the method voilates the law of Demeter. The long chain of method invocations is : io.vertx.core.Future.succeeded; io.vertx.core.impl.CloseFuture.close
vert.x,io.vertx.core.impl,CloseSequenceTest,Hard-wired Dependency,The tool detected the smell in this class because the class creates objects of concrete classes and uses them. Following concrete classes are instantiated and used: io.vertx.core.impl.CloseSequence; io.vertx.core.impl.CloseFuture
vert.x,io.vertx.core.impl,GlobalEventExecutorNotificationTest,Hard-wired Dependency,The tool detected the smell in this class because the class creates objects of concrete classes and uses them. Following concrete classes are instantiated and used: io.vertx.core.Vertx; io.vertx.core.impl.VertxBuilder
vert.x,io.vertx.core.impl,GlobalEventExecutorNotificationTest,Law of Demeter violation,The tool detected the smell in this method (testProxyConnectError) because the method voilates the law of Demeter. The long chain of method invocations is : io.vertx.core.net.ProxyOptions.setHost; io.vertx.core.net.ProxyOptions.setPort; io.vertx.core.net.ProxyOptions.setType
vert.x,io.vertx.core.impl,GlobalEventExecutorNotificationTest,Law of Demeter violation,The tool detected the smell in this method (testConnectErrorNotifiesOnEventLoop) because the method voilates the law of Demeter. The long chain of method invocations is : io.vertx.core.impl.VertxBuilder.vertx; io.vertx.core.impl.VertxBuilder.init; io.vertx.core.impl.VertxBuilder.findTransport
vert.x,io.vertx.core.impl,GlobalEventExecutorNotificationTest,Law of Demeter violation,The tool detected the smell in this method (testConnectErrorNotifiesOnEventLoop) because the method voilates the law of Demeter. The long chain of method invocations is : io.vertx.core.net.NetServer.connectHandler; io.vertx.core.Vertx.createNetServer; io.vertx.core.net.NetServer.listen
vert.x,io.vertx.core.impl,GlobalEventExecutorNotificationTest,Law of Demeter violation,The tool detected the smell in this method (testNetBindError) because the method voilates the law of Demeter. The long chain of method invocations is : io.vertx.core.impl.VertxBuilder.vertx; io.vertx.core.impl.VertxBuilder.init; io.vertx.core.impl.VertxBuilder.findTransport
vert.x,io.vertx.core.impl,GlobalEventExecutorNotificationTest,Law of Demeter violation,The tool detected the smell in this method (testNetBindError) because the method voilates the law of Demeter. The long chain of method invocations is : io.vertx.core.net.NetServer.connectHandler; io.vertx.core.Vertx.createNetServer; io.vertx.core.net.NetServer.listen
vert.x,io.vertx.core.impl,GlobalEventExecutorNotificationTest,Law of Demeter violation,The tool detected the smell in this method (testHttpBindError) because the method voilates the law of Demeter. The long chain of method invocations is : io.vertx.core.impl.VertxBuilder.vertx; io.vertx.core.impl.VertxBuilder.init; io.vertx.core.impl.VertxBuilder.findTransport
vert.x,io.vertx.core.impl,GlobalEventExecutorNotificationTest,Law of Demeter violation,The tool detected the smell in this method (testHttpBindError) because the method voilates the law of Demeter. The long chain of method invocations is : io.vertx.core.Vertx.createHttpServer; io.vertx.core.http.HttpServer.requestHandler; io.vertx.core.http.HttpServer.listen
vert.x,io.vertx.core.impl,VertxFactoryTest,Hard-wired Dependency,The tool detected the smell in this class because the class creates objects of concrete classes and uses them. Following concrete classes are instantiated and used: io.vertx.core.spi.VertxThreadFactory; io.vertx.core.metrics.MetricsOptions; io.vertx.core.impl.VertxBuilder; io.vertx.core.tracing.TracingOptions
vert.x,io.vertx.core.impl,VertxFactoryTest,Excessive Dependency,The tool detected the smell in this class because the class depends on too many dependencies. The total number of dependencies is: 13
vert.x,io.vertx.core.impl,VertxFactoryTest,Law of Demeter violation,The tool detected the smell in this method (testCreate) because the method voilates the law of Demeter. The long chain of method invocations is : io.vertx.core.impl.VertxBuilder.vertx; io.vertx.core.impl.VertxBuilder.init
vert.x,io.vertx.core.impl,VertxFactoryTest,Law of Demeter violation,The tool detected the smell in this method (testFactoryMetricsFactoryOverridesOptions) because the method voilates the law of Demeter. The long chain of method invocations is : io.vertx.core.metrics.MetricsOptions.setFactory; io.vertx.core.metrics.MetricsOptions.setEnabled
vert.x,io.vertx.core.impl,VertxFactoryTest,Law of Demeter violation,The tool detected the smell in this method (testFactoryTracerOverridesMetaInf) because the method voilates the law of Demeter. The long chain of method invocations is : io.vertx.core.impl.ContextInternal.tracer; io.vertx.core.impl.VertxInternal.getOrCreateContext
vert.x,io.vertx.core.impl,VertxFactoryTest,Law of Demeter violation,The tool detected the smell in this method (testFactoryTracerFactoryOverridesOptions) because the method voilates the law of Demeter. The long chain of method invocations is : io.vertx.core.impl.ContextInternal.tracer; io.vertx.core.impl.VertxInternal.getOrCreateContext
vert.x,io.vertx.core.impl,VertxFactoryTest,Law of Demeter violation,The tool detected the smell in this method (testThatThreadFactoryCanCreateThreadsDuringTheirInitialization) because the method voilates the law of Demeter. The long chain of method invocations is : io.vertx.core.Vertx.close; io.vertx.core.impl.VertxBuilder.vertx; io.vertx.core.impl.VertxBuilder.init; io.vertx.core.Future.toCompletionStage; io.vertx.core.impl.VertxBuilder.executorServiceFactory; io.vertx.core.impl.VertxBuilder.threadFactory
vert.x,io.vertx.core.impl.btc,BlockedThreadChecker,Global State,The tool detected the smell in this class because the class declares global variables. The detected global variables are: LOGGER_NAME
vert.x,io.vertx.core.impl.future,CompositeFutureImpl,Law of Demeter violation,The tool detected the smell in this method (cause) because the method voilates the law of Demeter. The long chain of method invocations is : io.vertx.core.Future.cause; io.vertx.core.impl.future.CompositeFutureImpl.future
